ID_Client,ID_Shop,Sex,Marital_Status,Age,FLAG_RESIDENCIAL_PHONE,AREA_CODE_RESIDENCIAL_PHONE,PAYMENT_DAY,SHOP_RANK,RESIDENCE_TYPE,MONTHS_IN_RESIDENCE,FLAG_MOTHERS_NAME,FLAG_FATHERS_NAME,FLAG_RESIDENCE_TOWN_WORKING_TOWN,FLAG_RESIDENCE_STATE_WORKING_STATE,MONTHS_IN_THE_JOB,PROFESSION_CODE,MATE_INCOME,FLAG_RESIDENCIAL_ADDRESS_POSTAL_ADDRESS,PERSONAL_NET_INCOME,QUANT_ADDITIONAL_CARDS_IN_THE_APPLICATION,TARGET_LABEL_BAD
11373,23,1,3,29,1,31,25,0,2,348,1,1,1,1,12,26,0.0,1,221.0,0,0
11374,20,0,3,25,1,50,8,0,2,300,1,1,0,1,96,514,0.0,1,618.0,0,1
11375,21,1,3,27,1,31,12,0,0,24,1,1,1,1,0,60,0.0,1,201.0,0,0
11376,25,1,3,38,1,31,1,0,3,444,1,1,1,1,24,26,0.0,1,225.0,0,0
11377,15,1,3,22,1,31,9,0,3,276,1,1,1,1,24,950,0.0,1,360.0,0,0
11378,19,1,3,47,1,31,8,0,3,120,1,1,0,1,0,703,0.0,1,263.0,0,0
11379,22,0,3,27,1,50,1,0,0,72,1,1,0,1,12,26,0.0,1,240.0,0,0
11380,24,1,3,19,0,31,23,0,0,12,1,1,1,1,12,38,0.0,1,308.0,0,1
11381,15,1,0,53,1,31,28,0,3,192,1,1,1,1,48,653,0.0,1,640.0,0,0
11382,13,1,3,64,1,31,12,0,3,108,1,1,0,1,12,13,0.0,1,683.0,0,0
11383,12,1,3,29,1,31,20,0,1,348,1,1,0,1,84,801,0.0,1,350.0,0,0
11384,25,0,0,31,0,50,20,0,0,36,1,1,0,1,84,950,0.0,1,600.0,0,0
11385,19,1,0,35,1,31,18,0,3,228,1,1,0,1,12,720,625.0,1,300.0,0,0
11386,15,1,3,20,1,31,12,0,0,144,1,1,1,1,12,950,0.0,1,355.0,0,0
11387,1,1,0,45,1,31,8,0,3,240,1,1,1,1,156,713,0.0,1,550.0,2,0
11388,24,1,0,36,0,50,12,0,3,336,1,1,1,1,12,863,0.0,1,450.0,0,0
11389,25,0,3,20,0,31,25,0,3,36,1,1,0,1,12,218,0.0,1,280.0,0,1
11390,22,1,3,26,1,31,18,0,3,312,1,1,0,1,24,79,0.0,1,227.0,0,0
11391,5,0,0,50,1,24,12,0,3,180,1,1,1,1,0,202,0.0,1,475.0,0,0
11392,12,0,2,35,1,31,12,0,3,144,1,1,0,1,12,40,0.0,1,373.0,0,0
11393,23,1,2,34,1,31,12,0,0,36,1,1,0,1,48,950,0.0,1,450.0,1,1
11394,19,1,0,34,1,31,8,0,3,12,1,1,1,1,24,525,0.0,1,290.0,0,0
11395,24,1,3,20,0,50,18,0,3,240,1,1,0,1,12,131,0.0,1,400.0,0,0
11396,25,1,3,28,0,31,18,0,3,24,1,1,0,1,36,652,0.0,1,750.0,0,0
11397,18,1,0,28,1,23,20,3,3,24,1,1,0,1,0,950,0.0,1,0.0,0,0
11398,55,1,3,37,1,31,20,0,3,240,1,1,1,1,240,205,0.0,0,360.0,0,0
11399,23,1,1,46,1,31,20,0,3,192,1,1,1,1,12,717,0.0,1,4000.0,1,0
11400,17,1,0,33,1,31,18,0,3,108,1,1,0,1,12,720,877.0,1,877.0,0,0
11401,10,0,0,56,1,50,18,0,3,120,1,1,0,1,0,13,0.0,1,444.0,0,0
11402,1,0,3,28,1,31,20,0,3,72,1,1,0,1,240,702,0.0,1,600.0,0,1
11403,19,1,3,23,1,31,18,0,1,264,1,1,1,1,12,26,0.0,1,210.0,0,1
11404,22,1,1,67,1,31,18,0,3,216,1,1,0,1,144,13,0.0,1,180.0,0,0
11405,11,0,0,31,1,31,8,0,3,48,1,1,1,1,12,24,0.0,1,630.0,0,0
11406,11,1,0,24,1,31,20,0,0,12,1,1,0,1,12,205,0.0,1,300.0,0,0
11407,22,1,3,19,0,50,8,0,0,12,1,1,1,1,12,950,0.0,1,180.0,0,1
11408,22,1,1,38,1,50,18,0,3,228,1,1,0,1,12,26,0.0,1,0.0,0,0
11409,24,1,0,31,1,31,18,0,3,144,1,1,0,1,12,166,0.0,1,800.0,0,0
11410,22,1,3,47,1,50,28,0,3,360,1,1,1,1,240,38,0.0,1,1153.0,0,0
11411,23,1,3,30,1,31,20,0,3,84,1,1,1,1,84,131,0.0,1,1560.0,0,0
11412,20,0,1,48,1,31,12,0,3,84,1,1,1,1,12,521,0.0,1,620.0,0,0
11413,12,1,3,18,1,31,1,0,1,216,1,1,0,1,12,704,0.0,1,1233.0,2,0
11414,6,1,3,20,1,23,8,0,3,24,1,1,1,1,24,39,0.0,1,180.0,0,0
11415,18,0,2,33,0,50,18,0,0,12,1,1,0,1,0,950,0.0,1,600.0,1,0
11416,7,1,3,19,1,5,20,0,3,12,1,1,1,1,12,801,0.0,1,274.0,0,0
11417,25,1,2,50,1,50,25,0,3,180,1,1,0,1,24,13,0.0,1,180.0,0,1
11418,20,1,3,47,1,31,18,0,3,72,1,1,1,1,96,918,0.0,1,290.0,0,0
11419,5,0,0,21,0,50,8,0,3,60,1,1,0,1,0,999,0.0,1,180.0,0,0
11420,25,1,4,54,1,31,18,0,0,24,1,1,0,1,0,703,0.0,1,629.0,0,0
11421,9,0,0,24,0,5,12,0,2,24,1,1,0,1,0,522,0.0,1,451.0,0,1
11422,22,1,0,43,0,50,25,0,3,408,1,1,0,1,48,131,0.0,1,400.0,0,0
11423,20,1,3,45,0,31,18,0,3,204,1,1,0,1,156,950,0.0,1,600.0,0,0
11424,9,1,3,33,1,5,20,0,3,24,1,1,0,1,24,18,0.0,1,456.0,0,1
11425,1,1,0,62,0,50,12,0,3,600,1,1,0,1,144,13,0.0,1,951.0,1,0
11426,25,1,3,28,1,31,28,0,3,96,1,1,1,1,12,999,0.0,1,250.0,0,0
11427,15,0,3,30,1,31,8,0,0,168,1,1,1,1,120,514,0.0,1,1780.0,0,0
11428,6,1,0,19,1,5,20,0,3,12,1,1,1,1,12,713,0.0,1,180.0,0,0
11429,25,0,3,21,1,50,8,0,3,252,1,1,1,1,0,24,0.0,1,340.0,0,0
11430,22,1,0,24,0,50,25,0,3,12,1,0,1,1,24,999,0.0,1,268.0,0,1
11431,55,1,3,20,1,31,12,0,0,24,1,1,1,1,12,801,0.0,1,300.0,0,0
11432,15,1,2,23,1,31,23,0,3,204,1,1,1,1,36,30,0.0,1,220.0,0,1
11433,25,1,3,45,1,31,20,0,3,300,1,1,0,1,132,950,0.0,1,0.0,0,0
11434,19,1,0,38,1,31,18,0,3,360,1,1,0,1,12,999,0.0,1,500.0,0,0
11435,96,1,3,38,1,31,18,0,3,240,1,1,0,1,60,53,0.0,1,813.0,0,0
11436,9,1,0,41,1,5,3,0,3,84,1,1,0,1,0,720,923.0,1,0.0,0,0
11437,25,1,3,55,1,50,8,0,3,252,1,1,1,1,0,999,0.0,1,576.0,0,0
11438,23,1,3,28,1,31,20,0,3,36,1,1,0,1,60,251,0.0,1,500.0,0,0
11439,15,1,3,41,1,31,8,0,3,360,1,1,1,1,216,4,0.0,1,1061.0,0,0
11440,23,1,4,64,0,50,12,0,3,12,1,1,0,1,0,13,0.0,1,835.0,0,0
11441,23,0,3,18,1,31,8,0,3,12,1,1,1,1,12,213,0.0,1,301.0,0,0
11442,55,1,4,49,1,31,12,0,3,288,1,1,0,1,180,703,0.0,1,348.0,0,0
11443,11,0,0,83,1,50,12,0,3,144,1,0,1,1,0,13,0.0,1,1378.0,1,0
11444,16,1,3,25,1,31,20,0,3,72,1,1,0,1,12,999,0.0,1,220.0,0,1
11445,23,1,0,37,1,31,20,0,3,108,1,1,1,1,144,250,0.0,1,1269.0,2,0
11446,23,1,0,40,1,50,20,0,3,432,1,1,1,1,36,950,0.0,1,194.0,0,0
11447,15,1,3,27,1,31,28,0,3,324,1,1,0,1,0,999,0.0,1,0.0,0,0
11448,9,1,3,44,0,50,12,0,0,36,1,1,1,1,12,653,0.0,1,264.0,0,0
11449,24,0,3,26,1,50,12,0,0,36,1,1,1,1,12,26,0.0,1,207.0,0,0
11450,22,0,0,45,0,50,3,0,3,240,1,1,0,1,180,251,0.0,1,553.0,1,0
11451,24,1,3,45,0,50,28,0,3,540,1,1,0,1,24,13,0.0,1,180.0,0,0
11452,24,0,3,21,1,31,8,0,0,48,1,1,0,1,12,950,0.0,1,420.0,0,0
11453,25,1,3,46,1,31,8,0,3,240,1,1,0,1,60,950,0.0,1,900.0,0,1
11454,10,1,4,67,1,31,18,0,3,480,1,1,0,1,0,725,0.0,1,360.0,0,0
11455,25,0,2,46,1,31,18,0,3,240,1,1,1,1,0,521,0.0,1,680.0,0,0
11456,24,1,3,21,0,50,20,0,3,252,1,1,1,1,12,853,0.0,1,500.0,0,1
11457,55,1,2,36,0,50,12,0,0,60,1,1,1,1,48,4,0.0,1,574.0,0,0
11458,23,1,3,34,1,31,20,0,3,180,1,0,1,1,12,653,0.0,1,343.0,0,0
11459,2,1,3,32,1,31,28,0,3,60,1,1,0,1,12,102,0.0,1,492.0,0,1
11460,24,1,3,18,0,50,20,0,3,216,1,1,0,1,24,950,0.0,1,250.0,0,1
11461,8,1,3,20,1,31,12,0,3,216,1,1,1,1,12,40,0.0,1,265.0,0,1
11462,55,0,2,20,1,31,20,0,3,12,1,1,0,1,24,806,0.0,1,600.0,0,0
11463,15,1,0,63,1,31,8,0,0,240,1,1,1,1,192,35,0.0,1,1032.0,1,0
11464,4,0,3,42,1,31,20,0,0,36,1,0,1,1,60,991,0.0,1,500.0,0,0
11465,24,1,3,29,0,50,25,0,0,12,1,1,1,1,24,165,0.0,1,300.0,0,0
11466,11,0,3,26,1,31,12,0,0,24,1,1,1,1,48,514,0.0,1,838.0,1,0
11467,22,1,0,39,0,50,25,0,3,216,1,1,0,1,12,999,550.0,1,240.0,0,0
11468,1,0,0,34,1,31,25,0,0,24,1,1,0,1,60,123,0.0,1,1211.0,1,0
11469,11,1,0,51,1,31,8,0,3,84,1,1,1,1,360,24,0.0,1,2160.0,0,0
11470,25,1,0,33,1,31,12,0,3,36,1,1,0,1,48,100,200.0,1,300.0,0,0
11471,17,1,4,45,0,50,25,0,3,168,1,1,0,1,108,703,0.0,1,180.0,0,0
11472,15,1,0,43,1,31,8,0,3,168,1,1,1,1,48,853,0.0,1,822.0,1,0
11473,21,0,3,19,0,31,18,0,1,240,1,1,1,1,12,732,0.0,1,600.0,0,0
11474,24,1,0,38,1,31,12,0,3,108,1,1,0,1,36,950,0.0,1,400.0,0,0
11475,12,1,4,53,1,31,12,0,3,96,1,1,0,1,0,703,0.0,1,656.0,0,0
11476,21,0,0,35,1,31,20,0,0,12,1,1,1,1,120,116,0.0,0,1600.0,1,0
11477,10,1,4,50,1,50,8,0,3,252,1,1,0,1,0,703,0.0,1,978.0,1,0
11478,22,0,0,39,1,31,12,0,0,24,1,1,0,1,180,514,0.0,1,890.0,1,1
11479,1,0,3,26,0,50,8,0,3,180,1,1,1,1,48,522,0.0,1,757.0,0,0
11480,24,1,3,54,1,50,12,0,3,324,1,1,0,1,144,725,0.0,1,738.0,1,0
11481,25,1,3,32,1,31,1,0,2,120,1,1,1,1,36,999,0.0,1,400.0,0,0
11482,24,1,3,18,1,50,12,0,3,216,1,1,0,1,12,40,0.0,1,234.0,0,0
11483,24,1,1,43,1,31,12,0,0,0,1,1,0,1,12,704,0.0,1,616.0,1,0
11484,3,1,0,24,1,31,3,0,3,24,1,1,0,1,60,999,1033.0,1,982.0,0,0
11485,55,1,3,19,1,5,25,0,3,72,1,1,1,1,36,853,0.0,1,700.0,0,0
11486,19,0,3,26,1,31,12,0,3,120,1,1,1,1,12,514,0.0,1,454.0,0,0
11487,55,1,0,35,1,31,18,0,3,180,1,1,1,1,12,801,0.0,1,250.0,0,1
11488,18,0,3,18,1,23,18,3,0,24,1,1,0,1,0,950,0.0,1,200.0,0,0
11489,10,0,3,18,0,31,25,0,3,12,1,1,0,1,0,950,0.0,1,270.0,0,1
11490,55,0,3,21,1,31,20,0,2,24,1,1,1,1,0,38,0.0,1,300.0,0,0
11491,17,1,4,60,1,31,3,0,3,396,1,1,0,1,0,725,0.0,1,538.0,0,0
11492,1,1,3,19,0,50,12,0,3,36,1,1,0,1,0,40,0.0,1,192.0,0,1
11493,23,1,0,29,1,31,12,0,3,12,1,1,1,1,12,918,0.0,1,870.0,1,0
11494,24,1,0,41,1,50,12,0,3,72,1,1,0,1,48,950,0.0,1,350.0,0,0
11495,23,1,3,34,1,31,25,0,3,360,1,1,0,1,12,801,0.0,1,300.0,0,1
11496,24,0,0,73,1,31,12,0,3,600,1,1,0,1,336,13,0.0,1,832.0,1,0
11497,23,1,0,55,1,31,20,0,3,180,1,1,0,1,0,720,3061.0,1,0.0,0,0
11498,22,0,0,55,0,50,20,0,3,348,1,0,0,1,48,13,0.0,1,634.0,1,0
11499,55,1,3,31,0,50,12,0,2,0,1,1,1,1,96,853,0.0,0,220.0,0,0
11500,24,0,0,39,1,50,28,0,3,120,1,1,0,1,120,2,0.0,1,1500.0,0,0
11501,66,1,3,23,1,31,8,0,3,276,1,1,0,1,12,38,0.0,1,429.0,0,0
11502,23,1,3,45,1,31,25,0,3,240,1,1,0,1,0,100,0.0,1,800.0,0,0
11503,25,1,3,29,1,31,8,0,3,240,1,1,1,1,12,60,0.0,1,220.0,0,0
11504,14,1,0,23,1,31,1,0,3,48,1,0,0,1,12,654,0.0,1,810.0,0,0
11505,22,0,3,69,0,50,20,0,3,360,1,1,0,1,240,13,0.0,1,2893.0,0,0
11506,16,1,0,36,1,31,28,0,3,240,1,1,0,1,0,950,0.0,1,500.0,0,0
11507,7,1,0,37,1,5,18,0,3,96,1,1,1,1,12,40,421.0,1,599.0,0,0
11508,11,1,3,39,1,31,28,0,3,240,1,1,0,1,0,221,0.0,1,800.0,0,0
11509,21,1,3,19,1,31,12,0,1,180,1,1,1,1,12,801,0.0,1,529.0,0,1
11510,55,1,3,22,1,50,8,0,3,132,1,1,1,1,24,654,0.0,1,800.0,0,0
11511,10,1,0,32,1,31,6,0,3,96,1,1,0,1,0,999,0.0,1,471.0,0,0
11512,55,1,3,22,1,50,28,0,3,264,1,1,0,1,12,853,0.0,0,220.0,0,0
11513,25,0,3,18,1,31,12,0,1,216,1,1,0,1,24,118,0.0,1,250.0,0,0
11514,17,0,0,38,1,31,12,0,3,372,1,1,0,1,240,262,0.0,1,1400.0,1,0
11515,19,0,3,20,1,31,12,0,3,120,1,1,1,1,12,514,0.0,1,600.0,0,0
11516,8,0,3,37,1,31,20,0,3,444,1,1,1,1,180,305,0.0,1,900.0,1,0
11517,4,0,2,60,1,31,12,0,3,300,1,1,0,1,24,707,0.0,0,767.0,1,0
11518,25,1,3,37,1,31,25,0,3,60,0,1,1,1,36,305,0.0,1,1361.0,0,1
11519,55,1,3,22,1,31,28,3,3,264,1,1,0,1,0,653,0.0,1,200.0,0,0
11520,22,1,3,55,1,50,25,0,3,120,1,1,0,1,480,706,0.0,1,1200.0,0,0
11521,20,1,1,68,1,31,28,0,3,600,1,1,0,1,12,704,0.0,1,400.0,1,0
11522,9,1,0,30,0,50,20,0,3,180,1,1,0,1,0,720,643.0,1,0.0,0,0
11523,15,1,3,49,1,31,18,0,3,264,1,1,0,1,0,999,0.0,1,0.0,0,0
11524,15,1,0,62,1,31,12,0,3,756,1,1,0,1,12,703,0.0,1,180.0,0,0
11525,17,1,0,34,1,31,8,0,3,360,1,1,0,1,24,210,0.0,1,600.0,0,0
11526,18,1,3,37,1,5,12,0,1,420,1,1,1,1,12,24,0.0,1,259.0,0,0
11527,22,1,3,40,1,31,18,0,2,132,1,1,0,1,132,13,0.0,1,180.0,0,0
11528,22,1,3,19,0,50,20,0,3,228,0,1,0,1,48,950,0.0,1,400.0,0,1
11529,24,0,3,41,1,31,3,0,3,24,1,1,1,1,180,219,0.0,1,1109.0,0,0
11530,9,1,3,18,1,5,12,0,3,216,1,0,1,1,12,950,0.0,1,240.0,0,0
11531,24,0,3,19,0,31,12,0,1,228,1,1,1,1,12,514,0.0,1,459.0,0,0
11532,20,1,0,40,1,31,8,0,3,84,1,1,0,1,216,652,0.0,1,1862.0,0,0
11533,25,0,0,30,1,50,18,0,3,360,1,1,1,1,0,707,0.0,1,350.0,0,0
11534,24,0,3,25,0,50,11,0,3,36,1,1,1,1,12,254,0.0,1,608.0,0,1
11535,5,1,0,21,0,50,25,0,3,120,1,1,1,1,0,40,0.0,1,370.0,0,0
11536,18,1,0,60,1,23,12,0,3,60,1,1,0,1,0,13,0.0,1,526.0,0,1
11537,20,1,0,38,1,31,3,0,3,60,1,0,1,1,0,38,0.0,1,546.0,0,0
11538,15,0,0,52,1,31,12,0,3,156,1,1,0,1,12,13,0.0,1,954.0,2,0
11539,25,0,3,40,1,50,8,0,0,24,1,1,0,1,0,514,0.0,1,1500.0,0,1
11540,16,1,0,48,1,31,18,0,3,120,1,1,1,1,156,855,0.0,1,230.0,0,0
11541,21,1,3,34,1,31,20,0,0,108,1,1,1,1,12,999,0.0,1,458.0,0,0
11542,6,0,3,18,1,5,28,0,3,216,1,0,1,1,12,305,0.0,1,360.0,0,1
11543,25,0,3,22,1,31,8,0,1,276,1,0,1,1,12,999,0.0,1,200.0,0,0
11544,22,0,3,28,1,31,12,0,3,72,1,1,1,1,24,702,0.0,1,360.0,0,1
11545,20,1,3,30,0,50,8,0,3,360,1,1,1,1,120,999,0.0,1,1693.0,0,0
11546,2,1,3,50,0,50,28,0,3,72,1,1,0,1,12,26,0.0,1,202.0,0,1
11547,2,1,4,72,0,50,12,0,3,600,1,1,0,1,0,703,0.0,1,360.0,0,0
11548,55,1,2,38,1,31,18,0,0,24,1,1,1,1,72,712,0.0,1,850.0,0,0
11549,25,1,3,34,1,31,18,0,3,240,1,1,0,1,24,855,0.0,1,293.0,0,0
11550,23,1,3,33,1,31,18,0,1,360,1,1,1,1,120,911,0.0,1,1000.0,2,0
11551,6,1,3,26,1,24,18,0,0,24,1,1,1,1,12,305,0.0,1,1500.0,0,0
11552,24,1,0,33,0,50,18,0,3,12,1,1,0,1,108,43,0.0,1,500.0,0,0
11553,23,1,0,50,1,31,3,0,3,360,1,1,1,1,24,718,0.0,1,4000.0,3,0
11554,24,1,3,18,0,31,20,0,3,216,1,1,0,1,24,725,0.0,1,180.0,0,1
11555,25,0,2,23,0,31,12,0,3,60,1,1,1,1,24,24,0.0,1,535.0,0,0
11556,55,0,2,28,1,31,12,0,3,240,1,1,0,1,12,504,0.0,1,300.0,0,0
11557,55,1,0,36,1,50,12,0,3,108,1,1,0,1,0,704,0.0,1,4500.0,0,1
11558,20,1,0,27,1,31,12,0,3,12,1,1,1,1,24,992,0.0,1,631.0,1,0
11559,20,1,3,40,1,31,8,0,3,60,1,1,1,1,60,60,0.0,0,330.0,0,0
11560,25,0,0,32,1,31,28,0,3,300,1,1,1,1,24,999,0.0,1,450.0,0,0
11561,4,1,3,29,0,50,12,0,3,360,1,1,0,1,24,205,0.0,0,360.0,0,0
11562,55,1,3,41,1,31,12,0,3,240,1,1,1,1,240,264,0.0,1,1300.0,1,1
11563,1,0,0,31,1,31,18,0,2,60,1,1,1,1,48,205,0.0,1,698.0,1,0
11564,3,1,3,18,1,31,8,0,3,120,1,1,1,1,24,60,0.0,1,350.0,0,0
11565,23,0,3,22,1,31,8,0,1,264,1,1,0,1,12,522,0.0,1,600.0,0,0
11566,96,1,3,18,1,31,18,0,3,12,1,1,0,1,24,40,0.0,1,200.0,0,0
11567,24,0,3,23,1,31,20,0,1,264,1,1,1,1,12,652,0.0,1,220.0,0,0
11568,8,0,3,20,1,31,28,0,3,240,1,1,0,1,12,26,0.0,1,300.0,0,0
11569,22,1,2,20,0,50,28,0,3,36,1,1,0,1,60,131,0.0,1,300.0,0,1
11570,55,1,3,37,1,31,8,0,3,96,1,1,0,1,0,205,0.0,1,300.0,0,1
11571,7,0,3,34,1,5,12,0,3,204,1,1,1,1,36,707,0.0,1,0.0,0,0
11572,12,1,3,29,0,31,20,0,3,12,1,1,0,1,0,165,0.0,1,400.0,0,1
11573,11,0,3,34,1,31,8,0,3,324,1,1,1,1,36,521,0.0,1,455.0,0,0
11574,10,1,0,31,1,31,12,3,0,120,1,1,0,1,0,950,0.0,1,300.0,0,0
11575,25,1,4,53,1,50,12,0,2,252,1,1,0,1,0,703,0.0,1,500.0,0,0
11576,24,1,3,18,1,31,23,0,3,216,1,1,1,1,12,40,0.0,1,180.0,0,0
11577,20,0,0,47,1,31,8,0,0,24,1,1,1,1,0,13,0.0,1,1600.0,1,0
11578,25,1,2,38,1,31,18,0,3,120,1,1,0,1,0,950,0.0,1,800.0,0,0
11579,25,1,3,18,1,50,18,0,3,216,1,1,1,1,0,29,0.0,1,180.0,0,0
11580,16,0,2,19,1,31,12,0,3,144,1,1,0,1,12,26,0.0,1,244.0,0,0
11581,12,1,3,21,1,31,8,0,3,180,1,1,0,1,0,950,0.0,1,600.0,0,0
11582,15,1,3,27,1,31,20,0,3,204,1,1,1,1,12,79,0.0,1,250.0,0,0
11583,55,0,3,19,1,50,18,0,0,0,1,1,1,1,0,999,0.0,1,282.0,0,1
11584,55,1,0,51,0,50,12,0,3,480,1,1,1,1,36,130,0.0,1,220.0,0,0
11585,25,1,2,27,1,31,12,0,3,96,1,1,1,1,0,999,0.0,1,274.0,0,1
11586,24,1,0,44,1,31,12,0,3,84,1,1,1,1,12,713,0.0,1,353.0,0,0
11587,1,1,3,23,1,31,12,0,0,12,1,1,0,1,36,165,0.0,1,320.0,0,0
11588,20,1,3,28,1,31,20,0,3,84,1,1,1,1,36,999,0.0,1,950.0,2,0
11589,7,0,0,58,1,5,8,0,3,180,1,1,1,1,240,515,0.0,1,1670.0,0,0
11590,19,1,3,19,1,50,12,0,1,24,1,1,1,1,24,654,0.0,1,237.0,0,0
11591,25,0,0,39,1,31,3,0,2,168,1,1,0,1,168,4,0.0,1,456.0,1,0
11592,15,1,0,59,1,31,1,0,3,192,1,1,0,1,0,999,3040.0,1,3040.0,0,0
11593,55,1,3,39,1,31,18,0,2,468,1,1,1,1,72,999,0.0,1,1600.0,0,0
11594,6,0,0,50,1,24,25,0,3,360,1,1,1,1,24,60,0.0,1,1000.0,0,0
11595,25,1,3,38,1,31,20,0,3,108,1,1,1,1,48,203,0.0,1,482.0,0,0
11596,55,1,4,39,1,31,12,0,0,96,1,1,1,1,36,36,0.0,1,424.0,0,0
11597,25,0,3,57,0,50,18,0,3,564,1,1,1,1,72,26,0.0,1,225.0,0,0
11598,25,0,3,36,0,31,12,0,3,48,1,1,1,1,36,999,0.0,1,300.0,0,0
11599,9,1,3,31,1,5,8,0,3,12,1,0,1,1,12,713,0.0,1,1204.0,1,0
11600,12,1,0,70,1,31,8,0,3,408,1,1,0,1,0,703,0.0,1,180.0,0,0
11601,23,1,0,55,1,31,3,0,3,12,1,1,1,1,12,165,0.0,1,360.0,0,0
11602,25,0,4,52,1,50,8,0,0,96,1,1,0,1,60,954,0.0,1,1500.0,0,1
11603,22,1,3,20,0,50,25,0,1,156,1,1,1,1,12,61,0.0,1,580.0,0,1
11604,21,1,3,46,1,31,18,0,0,36,1,1,1,1,60,31,0.0,1,635.0,0,0
11605,24,1,3,24,1,31,25,0,1,228,1,1,1,1,60,24,0.0,1,232.0,0,0
11606,55,0,0,42,1,31,3,0,3,132,1,1,1,1,0,863,0.0,1,2800.0,0,0
11607,10,1,0,28,1,31,25,0,0,12,1,1,0,1,12,654,0.0,1,300.0,0,0
11608,7,1,0,19,1,5,8,0,0,12,1,0,1,1,12,950,0.0,1,200.0,0,0
11609,25,1,2,40,1,31,12,0,3,240,1,1,0,1,240,999,1000.0,1,400.0,0,0
11610,24,1,3,63,1,50,12,0,3,360,1,1,0,1,84,168,0.0,1,337.0,0,0
11611,25,1,0,27,1,31,12,0,0,84,1,1,0,1,24,999,1000.0,1,1000.0,0,0
11612,22,1,3,41,1,31,12,0,3,168,1,1,1,1,168,501,0.0,1,800.0,0,0
11613,23,1,1,36,1,31,8,0,3,72,1,1,1,1,120,950,0.0,1,600.0,0,0
11614,3,0,3,18,1,31,8,0,3,204,1,1,1,1,12,999,0.0,1,250.0,0,0
11615,15,1,3,64,1,31,18,0,3,420,1,1,0,1,12,13,0.0,1,180.0,0,0
11616,23,1,0,41,1,31,28,0,3,480,1,1,0,1,72,100,0.0,1,500.0,1,0
11617,55,1,4,58,1,31,12,0,3,276,1,1,0,1,96,703,0.0,1,812.0,0,0
11618,20,1,3,29,1,31,12,0,3,216,1,1,1,1,12,992,0.0,1,459.0,0,0
11619,22,1,2,33,0,50,20,0,3,36,1,1,0,1,24,654,0.0,1,201.0,0,0
11620,20,0,3,33,1,31,20,0,0,12,1,1,1,1,84,38,0.0,1,833.0,0,1
11621,16,1,4,51,1,31,20,0,3,480,1,1,0,1,0,703,0.0,1,180.0,0,0
11622,23,1,3,23,1,31,20,0,3,276,1,1,1,1,12,30,0.0,1,350.0,0,0
11623,23,1,1,50,1,31,12,0,3,300,1,0,0,1,12,205,0.0,1,400.0,0,0
11624,22,0,3,21,1,31,18,2,3,252,1,1,1,1,0,218,0.0,1,235.0,0,0
11625,66,1,1,64,1,31,12,0,3,720,1,1,0,1,36,801,0.0,1,420.0,0,0
11626,4,1,3,34,0,31,8,0,3,168,1,1,0,1,24,205,0.0,0,300.0,0,0
11627,3,0,3,24,0,50,8,0,3,288,1,1,0,1,0,806,0.0,1,200.0,0,1
11628,25,1,3,19,0,50,12,0,1,240,1,1,1,1,12,60,0.0,1,260.0,0,1
11629,17,0,3,25,0,50,8,0,3,300,1,1,0,1,84,60,0.0,1,260.0,0,0
11630,18,0,0,38,0,50,8,0,0,24,1,1,0,1,12,508,0.0,1,707.0,0,0
11631,25,1,3,22,1,50,12,0,0,60,1,1,1,1,12,32,0.0,1,1100.0,0,0
11632,55,1,3,32,1,31,8,0,3,384,1,1,1,1,12,30,0.0,1,268.0,0,0
11633,11,1,3,22,1,31,20,0,3,84,1,1,1,1,12,205,0.0,1,226.0,0,0
11634,12,0,0,35,0,31,12,0,3,72,1,1,1,1,84,202,0.0,1,688.0,1,0
11635,1,1,0,36,1,31,28,0,3,432,1,1,0,1,12,13,0.0,1,180.0,0,0
11636,24,1,3,21,0,50,25,0,1,384,1,1,1,1,0,950,0.0,0,350.0,0,1
11637,13,1,3,21,0,31,12,0,1,192,1,1,1,1,24,654,0.0,1,275.0,0,0
11638,55,1,4,48,1,31,28,0,3,96,1,1,0,1,120,703,0.0,1,180.0,0,0
11639,25,1,0,58,1,50,25,0,3,120,1,1,0,1,180,950,1400.0,1,1200.0,0,0
11640,16,1,0,27,1,31,23,0,3,12,1,1,0,1,12,51,0.0,1,611.0,1,0
11641,7,0,0,48,1,5,18,0,3,180,1,1,0,1,12,953,0.0,1,400.0,0,0
11642,21,1,0,37,1,31,12,0,3,12,1,1,0,1,0,720,2100.0,1,0.0,0,0
11643,22,1,3,19,0,50,25,0,0,24,1,1,0,1,12,131,0.0,1,369.0,0,0
11644,12,1,3,20,1,31,18,0,3,60,1,1,0,1,12,950,0.0,1,300.0,0,1
11645,15,0,3,19,1,31,8,0,3,60,1,1,1,1,12,39,0.0,1,377.0,0,0
11646,55,0,3,21,1,31,8,0,0,252,1,1,0,1,12,106,0.0,1,222.0,0,0
11647,20,1,3,24,1,31,8,0,0,12,1,1,1,1,24,251,0.0,1,400.0,0,0
11648,1,0,0,45,1,31,18,0,3,156,1,1,0,1,48,13,0.0,1,1023.0,0,0
11649,55,0,3,30,1,31,28,0,1,24,1,1,1,1,24,46,0.0,1,1800.0,0,0
